time,x,y,z,degree,deltax,deltay,deltaz,resultant,moving,Turning
2.96785E+14,0.66041565,9.092728,4.5679016,-241.44229,-0.34216309,-0.08136,-0.619751,0.71259128,1,Left
2.96785E+14,0.31825256,9.011368,3.9481506,-241.21283,0.52641294,-0.222534,-0.2703856,0.632250217,1,Left
2.96785E+14,0.8446655,8.788834,3.677765,-241.49529,-0.2584228,0.172287,0.6101683,0.684668174,1,Left
2.96785E+14,0.5862427,8.961121,4.2879333,-241.72353,0.0526428,0.100494,-0.1770629,0.210289275,0,Left
2.96785E+14,0.6388855,9.061615,4.1108704,-241.6495,0.25842285,-0.339783,-0.0598144,0.431059879,1,Left
2.96785E+14,0.89730835,8.721832,4.051056,-241.72226,-0.51445007,0.466614,-0.01915,0.694805168,1,Left
2.96785E+14,0.38285828,9.188446,4.031906,-241.63867,0.16989135,-0.339783,0.28714,0.476198422,1,Left
2.96785E+14,0.55274963,8.848663,4.319046,-241.37206,0.11723327,0.110062,-0.22493,0.276497357,0,Left
2.96785E+14,0.6699829,8.958725,4.094116,-241.23631,-0.31584166,0.179459,-0.038284,0.365276815,0,Left
2.96785E+14,0.35414124,9.138184,4.055832,-241.27115,0.36848449,-0.387635,0.251251,0.59090505,1,Left
2.96785E+14,0.72262573,8.750549,4.307083,-241.48448,-0.02153013,0.337387,-0.2680052,0.431416645,1,Left
2.96785E+14,0.7010956,9.087936,4.0390778,-241.26762,0.1890411,-0.421127,0.1675109,0.491064547,1,Left
2.96785E+14,0.8901367,8.666809,4.2065887,-241.37654,-0.3086853,0.270386,-0.0646057,0.415414371,1,Left
2.96785E+14,0.5814514,8.937195,4.141983,-241.16035,-0.27755736,0.155533,-0.0622253,0.324192212,0,Left
2.96785E+14,0.30389404,9.092728,4.0797577,-241.18272,0.63648986,-0.323029,0.0526428,0.715708279,1,Left
2.96785E+14,0.9403839,8.769699,4.1324005,-241.38094,0.1100617,0.172287,0.0670015,0.215140859,0,Left
2.96785E+14,1.0504456,8.941986,4.199402,-241.23889,-0.320633,-0.263214,0.016754,0.415172045,1,Left
2.96786E+14,0.7298126,8.678772,4.216156,-240.2696,-0.4426727,0.409164,-0.7728882,0.980168592,1,Left
2.96786E+14,0.2871399,9.087936,3.4432678,-240.11205,0.04545593,-0.2177425,0.2273255,0.318048614,0,Left
2.96786E+14,0.33259583,8.8701935,3.6705933,-240.77586,0.16511535,0.0909275,0.5958097,0.624916065,1,Left
2.96786E+14,0.49771118,8.961121,4.266403,-241.1635,0.27755737,-0.141175,0.4905245,0.581018725,1,Left
2.96786E+14,0.77526855,8.819946,4.7569275,-241.08458,-0.24406435,0.189026,-0.1746675,0.354692784,0,Left
2.96786E+14,0.5312042,9.008972,4.58226,-240.52722,-0.37567136,0.179474,-0.4043883,0.580404845,1,Left
2.96786E+14,0.15553284,9.188446,4.1778717,-240.25922,0.28713989,-0.129211,0.1052856,0.33200882,0,Left
2.96786E+14,0.44267273,9.059235,4.2831573,-240.45491,0.32063293,-0.193833,0.3349917,0.502589442,1,Left
2.96786E+14,0.76330566,8.865402,4.618149,-240.44458,0.03828431,-0.160309,-0.2225344,0.276922775,0,Left
2.96786E+14,0.80158997,8.705093,4.3956146,-240.04271,-0.24166871,0.200989,-0.4929199,0.584611299,1,Left
2.96786E+14,0.55992126,8.906082,3.9026947,-238.84544,0.25602724,-0.141174,0.0191345,0.292995179,0,Left
2.96786E+14,0.8159485,8.764908,3.9218292,-239.06125,-0.03349306,0.071792,0.1555481,0.174559697,0,Left
2.96786E+14,0.78245544,8.8367,4.0773773,-239.14496,-0.13160704,-0.153152,0.045456,0.206983565,0,Left
2.96786E+14,0.6508484,8.683548,4.1228333,-239.14355,-0.45942689,0.423538,-0.2201386,0.662509251,1,Left
2.96786E+14,0.19142151,9.107086,3.9026947,-239.08498,0.22013855,-0.100494,0.3756713,0.446865697,1,Left
2.96786E+14,0.41156006,9.006592,4.278366,-239.44751,0.28474424,-0.179474,0.4450684,0.558010824,1,Left
2.96786E+14,0.6963043,8.827118,4.7234344,-239.42946,-0.33499143,0.150757,-0.2225341,0.429497796,1,Left
2.96786E+14,0.36131287,8.977875,4.5009003,-238.95618,-0.397201542,0.086136,-0.378067,0.5550884,1,Left
2.96786E+14,-0.035888672,9.064011,4.1228333,-238.79782,0.306274412,0.021545,-0.0358887,0.309121661,0,Left
2.96786E+14,0.27038574,9.085556,4.0869446,-239.03664,0.41157532,-0.30629,0.5646974,0.762948859,1,Left
2.96786E+14,0.68196106,8.779266,4.651642,-238.11378,0.01434324,0.124421,-0.2608186,0.289331395,0,Left
2.96786E+14,0.6963043,8.903687,4.3908234,-237.68356,-0.1794586,-0.009568,-0.2919159,0.342799983,0,Left
2.96786E+14,0.5168457,8.894119,4.0989075,-237.51721,0.0574341,-0.086136,-0.0526429,0.11614371,0,Left
2.96786E+14,0.5742798,8.807983,4.0462646,-237.60498,-0.14356996,-0.10289,0.1100617,0.208115985,0,Left
2.96786E+14,0.43070984,8.705093,4.1563263,-237.68686,0.15313721,0.227311,-0.6053773,0.664532145,1,Left
2.96786E+14,0.58384705,8.932404,3.550949,-237.66913,-0.06460572,-0.043061,0.28714,0.297451724,0,Left
2.96786E+14,0.51924133,8.889343,3.838089,-238.16783,-0.1483612,-0.043075,0.7010956,0.717914718,1,Left
2.96786E+14,0.37088013,8.846268,4.5391846,-238.42213,-0.00956726,0.162704,-0.1244202,0.20504758,0,Left
2.96786E+14,0.36131287,9.008972,4.4147644,-238.13876,-0.08374024,0.028717,-0.2392884,0.255139241,0,Left
2.96786E+14,0.27757263,9.037689,4.175476,-238.0254,-0.00239563,0.074173,0.3995972,0.406429939,1,Left
2.96786E+14,0.275177,9.111862,4.5750732,-236.782,0.0382843,-0.385238,0.4139558,0.566774566,1,Left
2.96786E+14,0.3134613,8.726624,4.989029,-236.58319,-0.00239563,0.425918,-1.2801514,1.34914769,1,Left
2.96786E+14,0.31106567,9.152542,3.7088776,-235.92143,0.05743409,-0.299103,0.3613128,0.47255499,1,Left
2.96786E+14,0.36849976,8.853439,4.0701904,-236.44937,-0.02392579,0.062226,0.4091796,0.41457504,1,Left
2.96786E+14,0.34457397,8.915665,4.47937,-236.55157,0.42591858,-0.167511,-0.10289,0.46909799,1,Left
2.96786E+14,0.77049255,8.748154,4.37648,-236.35179,0.05503845,-0.311066,-0.2249297,0.387794607,0,Left
2.96786E+14,0.825531,8.437088,4.1515503,-236.1327,-0.44267272,0.631714,-0.3756713,0.857992215,1,Left
2.96786E+14,0.38285828,9.068802,3.775879,-235.97723,-0.02154541,-0.413956,0.868591,0.962431348,1,Left
2.96786E+14,0.36131287,8.654846,4.64447,-236.41045,0.63648986,0.28952,-0.9116667,1.148946189,1,Left
2.96786E+14,0.99780273,8.944366,3.7328033,-235.99088,0.33021547,-0.387634,0.0861359,0.516451128,1,Left
2.96786E+14,1.3280182,8.556732,3.8189392,-234.72545,-0.92842103,0.131607,0.1579285,0.950908735,1,Left
2.96786E+14,0.39959717,8.688339,3.9768677,-234.82257,-0.86859131,0.641281,-0.6221314,1.246089749,1,Left
2.96786E+14,-0.46899414,9.32962,3.3547363,-234.93079,0.7154541,-0.634109,0.653244,1.157884501,1,Left
2.96786E+14,0.24645996,8.695511,4.0079803,-235.86995,0.07417297,0.349365,0.6101687,0.707010166,1,Left
2.96786E+14,0.32063293,9.044876,4.618149,-235.92352,-0.378067012,0.519241,0.6077726,0.88426999,1,Left
2.96786E+14,-0.057434082,9.564117,5.2259216,-235.5999,0.098114012,-0.354141,-0.2321016,0.434641645,1,Left
2.96786E+14,0.04067993,9.209976,4.99382,-235.02716,0.44744873,-0.201004,-0.732208,0.88132941,1,Left
2.96786E+14,0.48812866,9.008972,4.261612,-234.52293,0.11007691,-0.468994,0.571884,0.747745684,1,Left
2.96786E+14,0.59820557,8.539978,4.833496,-234.5339,-0.36131287,0.380463,-1.0432586,1.16777035,1,Left
2.96786E+14,0.2368927,8.920441,3.7902374,-233.90204,0.1387787,-0.0502475,-0.6795654,0.695408852,1,Left
2.96786E+14,0.3756714,8.8701935,3.110672,-232.62881,0.3708954,-0.2297055,0.6221313,0.759852202,1,Left
2.96787E+14,0.7465668,8.640488,3.7328033,-233.55049,0.2488403,0.035888,0.5623169,0.61596245,1,Left
2.96787E+14,0.9954071,8.676376,4.2951202,-233.81895,-0.1411743,-0.203384,0.1603088,0.2949477,0,Left
2.96787E+14,0.8542328,8.472992,4.455429,-233.60698,-0.4785614,0.282349,-0.8901214,1.049313146,1,Left
2.96787E+14,0.3756714,8.755341,3.5653076,-233.20174,-0.33259584,0.358917,-0.1411743,0.509285371,1,Left
