time,x,y,z,degree,deltax,deltay,deltaz,resultant,moving,Turning
2.96749E+14,0.114852905,8.662018,4.692322,-322.1924,0.023926,-0.021530,0.107666,0.112374,0, 
2.96749E+14,0.18664551,8.690735,4.6827545,-322.1336,0.071793,0.028717,-0.009567,0.077913,0, 
2.96749E+14,0.13877869,8.652451,4.7330017,-322.0145,-0.047867,-0.038284,0.050247,0.079257,0, 
2.96749E+14,0.093322754,8.707489,4.651642,-321.92688,-0.045456,0.055038,-0.081360,0.108235,0, 
2.96749E+14,0.15792847,8.645264,4.639679,-321.92273,0.064606,-0.062225,-0.011963,0.090493,0, 
2.96749E+14,0.2679901,8.626129,4.6301117,-321.92206,0.110062,-0.019135,-0.009567,0.112121,0, 
2.96749E+14,0.2416687,8.635696,4.675583,-321.73978,-0.026321,0.009567,0.045471,0.053404,0, 
2.96749E+14,0.18424988,8.662018,4.6037903,-321.5807,-0.057419,0.026321,-0.071793,0.095624,0, 
2.96749E+14,0.16270447,8.685944,4.606186,-321.51346,-0.021545,0.023926,0.002396,0.032286,0, 
2.96749E+14,0.12921143,8.6979065,4.7162476,-321.47443,-0.033493,0.011963,0.110062,0.115665,0, 
2.96749E+14,0.22732544,8.669189,4.6372833,-321.43945,0.098114,-0.028717,-0.078964,0.129176,0, 
2.96749E+14,0.2679901,8.633301,4.634903,-321.3272,0.040665,-0.035889,-0.002380,0.054289,0, 
2.96749E+14,0.14117432,8.6931305,4.6707916,-321.17444,-0.126816,0.059830,0.035889,0.144741,0, 
2.96749E+14,0.112457275,8.5950165,4.5798645,-321.15543,-0.028717,-0.098114,-0.090927,0.136817,0, 
2.96749E+14,0.13400269,8.743378,4.474579,-321.17603,0.021545,0.148361,-0.105286,0.183195,0, 
2.96749E+14,0.122039795,8.709869,4.795212,-321.47916,-0.011963,-0.033508,0.320633,0.322601,0, 
2.96749E+14,0.25842285,8.743378,4.718643,-321.44153,0.136383,0.033508,-0.076569,0.159956,0, 
2.96749E+14,0.3637085,8.707489,4.5726776,-321.29752,0.105286,-0.035889,-0.145966,0.183518,0, 
2.96749E+14,0.21534729,8.757736,4.5559387,-321.0925,-0.148361,0.050247,-0.016739,0.157531,0, 
2.96749E+14,0.1651001,8.762512,4.5391846,-321.06076,-0.050247,0.004776,-0.016754,0.053182,0, 
2.96749E+14,0.2368927,8.724228,4.484146,-321.08673,0.071793,-0.038284,-0.055038,0.098230,0, 
2.96749E+14,0.38285828,8.690735,4.4602203,-321.0485,0.145966,-0.033493,-0.023926,0.151658,0, 
2.96749E+14,0.4283142,8.657227,4.512863,-320.86615,0.045456,-0.033508,0.052643,0.077203,0, 
2.96749E+14,0.33738708,8.695511,4.491333,-320.62576,-0.090927,0.038284,-0.021530,0.100980,0, 
2.96749E+14,0.28474426,8.745773,4.4578247,-320.5016,-0.052643,0.050262,-0.033508,0.080127,0, 
2.96749E+14,0.29670715,8.757736,4.4769745,-320.4882,0.011963,0.011963,0.019150,0.025553,0, 
2.96749E+14,0.36131287,8.738586,4.553543,-320.42795,0.064606,-0.019150,0.076569,0.101997,0, 
2.96749E+14,0.3756714,8.719452,4.5224304,-320.27933,0.014359,-0.019135,-0.031113,0.039247,0, 
2.96749E+14,0.3254242,8.748154,4.455429,-320.1293,-0.050247,0.028702,-0.067001,0.088531,0, 
2.96749E+14,0.28953552,8.776871,4.5176544,-320.0619,-0.035889,0.028717,0.062225,0.077361,0, 
2.96749E+14,0.36131287,8.752945,4.532013,-320.02118,0.071777,-0.023926,0.014359,0.077010,0, 
2.96749E+14,0.42114258,8.709869,4.4985046,-319.90152,0.059830,-0.043076,-0.033508,0.080981,0, 
2.96749E+14,0.3756714,8.764908,4.484146,-319.72928,-0.045471,0.055038,-0.014359,0.072822,0, 
2.96749E+14,0.28234863,8.764908,4.4267273,-319.6253,-0.093323,-0.000000,-0.057419,0.109572,0, 
2.96749E+14,0.3062744,8.769699,4.4243317,-319.6367,0.023926,0.004791,-0.002396,0.024518,0, 
2.96749E+14,0.36131287,8.743378,4.421936,-319.80908,0.055038,-0.026321,-0.002396,0.061056,0, 
2.96749E+14,0.3756714,8.755341,4.47937,-319.7374,0.014359,0.011963,0.057434,0.060398,0, 
2.96749E+14,0.37806702,8.757736,4.467407,-319.64038,0.002396,0.002396,-0.011963,0.012433,0, 
2.96749E+14,0.37088013,8.769699,4.4482574,-319.5495,-0.007187,0.011963,-0.019150,0.023695,0, 
2.96749E+14,0.3517456,8.779266,4.4937286,-319.47787,-0.019135,0.009567,0.045471,0.050252,0, 
2.96749E+14,0.38285828,8.721832,4.536789,-319.4183,0.031113,-0.057434,0.043060,0.078236,0, 
2.96749E+14,0.33738708,8.7960205,4.393219,-319.30792,-0.045471,0.074188,-0.143570,0.167880,0, 
2.96749E+14,0.32781982,8.793625,4.388443,-319.3021,-0.009567,-0.002396,-0.004776,0.010958,0, 
2.96749E+14,0.38763428,8.769699,4.450653,-319.30695,0.059814,-0.023926,0.062210,0.089556,0, 
2.96749E+14,0.48095703,8.736191,4.524826,-319.2292,0.093323,-0.033508,0.074173,0.123829,0, 
2.96749E+14,0.4905243,8.702698,4.467407,-319.1948,0.009567,-0.033493,-0.057419,0.067158,0, 
2.96749E+14,0.3517456,8.786438,4.417145,-319.008,-0.138779,0.083740,-0.050262,0.169701,0, 
2.9675E+14,0.31585693,8.719452,4.4865417,-319.0018,-0.035889,-0.066986,0.069397,0.102913,0, 
2.9675E+14,0.5814514,8.702698,4.369293,-319.00177,0.265594,-0.016754,-0.117249,0.290806,0, 
2.9675E+14,0.279953,8.788834,4.598999,-318.75797,-0.301498,0.086136,0.229706,0.388697,0, 
2.9675E+14,0.38046265,9.092728,4.5104675,-318.78876,0.100510,0.303894,-0.088531,0.332102,0, 
2.9675E+14,0.95474243,9.934998,4.7330017,-318.7929,0.574280,0.842270,0.222534,1.043426,0, 
2.9675E+14,3.1082764,7.5804596,5.0153503,-318.30038,2.153534,-2.354538,0.282349,3.203323,1, 
2.9675E+14,3.6490479,7.8460693,3.3020935,-315.18536,0.540771,0.265610,-1.713257,1.816103,0, 
2.9675E+14,-1.0695953,9.458832,5.1349945,-312.20367,-4.718643,1.612762,1.832901,5.312826,1, 
2.9675E+14,-1.0384827,9.566513,4.237686,-314.01126,0.031113,0.107681,-0.897308,0.904282,0, 
2.9675E+14,2.280365,8.585449,2.4502563,-315.84036,3.318848,-0.981064,-1.787430,3.895143,1, 
2.9675E+14,3.2853394,8.281555,4.9340057,-314.48856,1.004974,-0.303894,2.483749,2.696542,1, 
2.9675E+14,2.3976135,8.439484,6.6807556,-311.58514,-0.887726,0.157928,1.746750,1.965740,0, 
2.9675E+14,0.8805542,9.157333,4.1276245,-309.40622,-1.517059,0.717850,-2.553131,3.055365,1, 
2.9675E+14,0.81355286,9.025726,2.572281,-309.49777,-0.067001,-0.131607,-1.555344,1.562339,0, 
2.9675E+14,0.825531,8.906082,3.7567291,-309.9403,0.011978,-0.119644,1.184448,1.190536,0, 
2.9675E+14,1.6462555,8.815155,5.017746,-310.07413,0.820724,-0.090927,1.261017,1.507322,0, 
2.9675E+14,2.0865479,8.532806,4.7234344,-309.14343,0.440292,-0.282349,-0.294312,0.600164,0, 
2.9675E+14,1.6007996,8.566299,3.6753693,-307.85416,-0.485748,0.033493,-1.048065,1.155644,0, 
2.9675E+14,1.0073853,9.001801,3.9936218,-307.53528,-0.593414,0.435501,0.318253,0.801927,0, 
2.9675E+14,1.1174469,8.769699,4.8263245,-307.5928,0.110062,-0.232101,0.832703,0.871423,0, 
2.9675E+14,1.6917267,8.707489,4.1443634,-307.34653,0.574280,-0.062210,-0.681961,0.893722,0, 
2.9675E+14,1.5266266,8.444275,4.4027863,-306.67947,-0.165100,-0.263214,0.258423,0.404131,0, 
2.9675E+14,0.80158997,8.9730835,4.381256,-306.10724,-0.725037,0.528809,-0.021530,0.897653,0, 
2.9675E+14,0.78245544,8.829514,4.4697876,-306.35468,-0.019135,-0.143570,0.088531,0.169754,0, 
2.9675E+14,1.2059784,8.398804,4.266403,-306.5645,0.423523,-0.430710,-0.203384,0.637376,0, 
2.9675E+14,1.3830566,8.628525,4.4075775,-306.31543,0.177078,0.229721,0.141174,0.322581,0, 
2.9675E+14,1.1030884,8.427521,5.4340973,-305.93256,-0.279968,-0.201004,1.026520,1.082833,0, 
2.9675E+14,1.134201,8.592621,4.697113,-305.61188,0.031113,0.165100,-0.736984,0.755891,0, 
2.9675E+14,0.94277954,8.365311,4.6205444,-305.9093,-0.191422,-0.227310,-0.076569,0.306879,0, 
2.9675E+14,0.46420288,8.583054,4.9986115,-305.89053,-0.478577,0.217743,0.378067,0.647597,0, 
2.9675E+14,0.5001068,8.717056,5.170883,-306.29587,0.035904,0.134003,0.172272,0.221186,0, 
2.9675E+14,0.8231354,8.405991,5.0727844,-306.63776,0.323029,-0.311066,-0.098099,0.459056,0, 
2.9675E+14,1.0456696,8.496918,4.7688904,-306.6075,0.222534,0.090927,-0.303894,0.387480,0, 
2.9675E+14,0.6915283,8.415558,5.2139587,-306.44925,-0.354141,-0.081360,0.445068,0.574562,0, 
2.9675E+14,0.34934998,8.740982,4.9459686,-306.51877,-0.342178,0.325424,-0.267990,0.542960,0, 
2.9675E+14,0.73220825,8.449051,4.74736,-307.0322,0.382858,-0.291931,-0.198608,0.520816,0, 
2.9675E+14,0.9403839,8.341385,5.0153503,-307.13904,0.208176,-0.107666,0.267990,0.356017,0, 
2.9675E+14,0.6891327,8.365311,5.201996,-306.9594,-0.251251,0.023926,0.186646,0.313905,0, 
2.9675E+14,0.44984436,8.604584,4.783249,-307.86722,-0.239288,0.239273,-0.418747,0.538386,0, 
2.9675E+14,0.45703125,8.523239,4.7353973,-308.27383,0.007187,-0.081345,-0.047852,0.094649,0, 
2.9675E+14,0.75852966,8.475372,5.0345,-308.6474,0.301498,-0.047867,0.299103,0.427382,0, 
2.9675E+14,0.95951843,8.193024,5.242676,-308.62802,0.200989,-0.282349,0.208176,0.404295,0, 
2.9675E+14,0.6149597,8.642868,4.8670044,-308.29742,-0.344559,0.449844,-0.375671,0.679860,0, 
2.9675E+14,0.43788147,8.382065,5.247467,-308.5113,-0.177078,-0.260803,0.380463,0.494092,0, 
2.9675E+14,0.6388855,8.389236,5.230713,-308.72626,0.201004,0.007172,-0.016754,0.201829,0, 
2.9675E+14,0.77526855,8.3198395,5.005783,-308.73996,0.136383,-0.069397,-0.224930,0.272047,0, 
2.9675E+14,0.08375549,8.508881,4.943573,-308.66248,-0.691513,0.189041,-0.062210,0.719581,0, 
2.9675E+14,-0.093322754,8.662018,4.689926,-309.31686,-0.177078,0.153137,-0.253647,0.345173,0, 
2.9675E+14,0.447464,8.3437805,4.893326,-311.49698,0.540787,-0.318237,0.203400,0.659619,0, 
2.9675E+14,0.6388855,8.496918,5.166107,-311.70673,0.191422,0.153137,0.272781,0.366746,0, 
2.9675E+14,0.5766754,8.405991,5.493927,-311.6737,-0.062210,-0.090927,0.327820,0.345838,0, 
2.96751E+14,0.42591858,8.451447,4.989029,-311.5866,-0.150757,0.045456,-0.504898,0.528882,0, 
2.96751E+14,0.098098755,8.568695,4.6085815,-311.81012,-0.327820,0.117249,-0.380447,0.515707,0, 
2.96751E+14,0.1531372,8.532806,4.943573,-312.4944,0.055038,-0.035889,0.334991,0.341374,0, 
2.96751E+14,0.5312042,8.537598,5.1254272,-312.9848,0.378067,0.004791,0.181854,0.419558,0, 
2.96751E+14,0.77049255,8.240875,5.309677,-313.0143,0.239288,-0.296722,0.184250,0.423381,0, 
2.96751E+14,0.36131287,8.472992,4.790436,-312.66946,-0.409180,0.232117,-0.519241,0.700655,0, 
2.96751E+14,0.13877869,8.647659,4.62294,-312.97122,-0.222534,0.174667,-0.167496,0.328763,0, 
2.96751E+14,0.27038574,8.535202,5.0201416,-315.02484,0.131607,-0.112457,0.397202,0.433285,0, 
2.96751E+14,0.8374939,8.312668,5.223526,-315.3325,0.567108,-0.222534,0.203384,0.642260,0, 
2.96751E+14,0.4139557,8.350952,5.058426,-314.90582,-0.423538,0.038284,-0.165100,0.456189,0, 
2.96751E+14,-0.090927124,8.772095,4.6588287,-315.00787,-0.504883,0.421143,-0.399597,0.769380,0, 
2.96751E+14,0.21057129,8.599808,4.9483643,-315.8734,0.301498,-0.172287,0.289536,0.452123,0, 
2.96751E+14,0.8422699,8.396408,5.058426,-316.2429,0.631699,-0.203400,0.110062,0.672702,0, 
2.96751E+14,0.68434143,8.300705,5.1230316,-315.83484,-0.157928,-0.095703,0.064606,0.195638,0, 
2.96751E+14,-0.033493042,8.657227,4.874176,-315.5705,-0.717834,0.356522,-0.248856,0.839240,0, 
2.96751E+14,0.0382843,8.587845,4.54158,-316.25305,0.071777,-0.069382,-0.332596,0.347255,0, 
2.96751E+14,0.49771118,8.398804,4.503296,-316.91757,0.459427,-0.189041,-0.038284,0.498272,0, 
2.96751E+14,0.5001068,8.530411,4.8717804,-318.6291,0.002396,0.131607,0.368484,0.391289,0, 
2.96751E+14,0.32063293,8.587845,5.268997,-318.64014,-0.179474,0.057434,0.397217,0.439648,0, 
2.96751E+14,0.37088013,8.666809,4.9459686,-318.73706,0.050247,0.078964,-0.323029,0.336315,0, 
2.96751E+14,0.6316986,8.434708,4.721039,-318.89728,0.260818,-0.232101,-0.224930,0.415320,0, 
2.96751E+14,0.3900299,8.410767,4.823929,-318.7728,-0.241669,-0.023941,0.102890,0.263749,0, 
2.96751E+14,-0.007171631,8.415558,4.840683,-318.88522,-0.397202,0.004791,0.016754,0.397584,0, 
2.96751E+14,-0.2871399,8.523239,4.3142548,-319.43408,-0.279968,0.107681,-0.526428,0.605891,0, 
2.96751E+14,-0.37088013,8.379669,4.543976,-320.47482,-0.083740,-0.143570,0.229721,0.283543,0, 
2.96751E+14,-0.45224,8.523239,4.9698944,-321.45764,-0.081360,0.143570,0.425919,0.456769,0, 
2.96751E+14,-0.24885559,8.544769,5.3240356,-322.38785,0.203384,0.021530,0.354141,0.408956,0, 
2.96751E+14,0.00479126,8.386841,5.333603,-324.78723,0.253647,-0.157928,0.009567,0.298948,0, 
2.96751E+14,-0.5024872,8.659622,5.211563,-324.9797,-0.507278,0.272781,-0.122040,0.588757,0, 
2.96751E+14,-2.1343994,9.32962,5.4101715,-325.8887,-1.631912,0.669998,0.198608,1.775241,0, 
2.96751E+14,-1.7276154,9.202789,4.0175476,-328.86523,0.406784,-0.126831,-1.392624,1.456352,0, 
2.96751E+14,0.26560974,8.238495,2.6536407,-331.67078,1.993225,-0.964294,-1.363907,2.600587,1, 
2.96751E+14,0.39242554,8.480164,4.352539,-332.07388,0.126816,0.241669,1.698898,1.720681,0, 
2.96751E+14,-0.96191406,8.568695,7.625931,-331.77243,-1.354340,0.088531,3.273392,3.543609,1, 
2.96751E+14,-0.89730835,7.8867493,4.955536,-332.13058,0.064606,-0.681946,-2.670395,2.756852,1, 
2.96751E+14,-1.9238281,9.08316,2.1942139,-333.15778,-1.026520,1.196411,-2.761322,3.179629,1, 
2.96751E+14,-1.7060852,9.195618,3.2231293,-336.6521,0.217743,0.112457,1.028915,1.057698,0, 
2.96751E+14,0.42114258,8.382065,5.7427673,-341.88754,2.127228,-0.813553,2.519638,3.396401,1, 
2.96751E+14,0.80158997,8.185852,7.030121,-340.6904,0.380447,-0.196213,1.287354,1.356657,0, 
2.96751E+14,-0.028717041,8.767303,4.898102,-338.5784,-0.830307,0.581451,-2.132019,2.360720,1, 
2.96751E+14,-1.7108612,9.310471,3.5533447,-338.47818,-1.682144,0.543167,-1.344757,2.221038,1, 
2.96751E+14,-1.8376923,9.217148,4.3836517,-341.19415,-0.126831,-0.093323,0.830307,0.845106,0, 
2.96751E+14,0.08375549,8.738586,4.965103,-343.66354,1.921448,-0.478561,0.581451,2.063751,1, 
2.96751E+14,1.4931183,8.090134,5.24028,-343.12323,1.409363,-0.648453,0.275177,1.575601,0, 
2.96751E+14,0.76330566,8.341385,4.984253,-340.5062,-0.729813,0.251251,-0.256027,0.813206,0, 
2.96751E+14,-0.75852966,8.858231,4.4075775,-339.1368,-1.521835,0.516846,-0.576675,1.707532,0, 
2.96751E+14,-1.1964111,8.989838,3.6993103,-340.16885,-0.437881,0.131607,-0.708267,0.843032,0, 
2.96751E+14,-0.35414124,8.688339,3.677765,-344.5705,0.842270,-0.301498,-0.021545,0.894865,0, 
2.96751E+14,0.2416687,8.606979,4.790436,-345.08102,0.595810,-0.081360,1.112671,1.264771,0, 
2.96751E+14,0.22492981,8.764908,5.7714844,-344.4021,-0.016739,0.157928,0.981049,0.993820,0, 
2.96751E+14,-0.023925781,8.719452,4.8957214,-343.52628,-0.248856,-0.045456,-0.875763,0.911568,0, 
2.96752E+14,-0.46180725,8.831909,3.6921234,-343.2862,-0.437881,0.112457,-1.203598,1.285704,0, 
2.96752E+14,-1.1365967,9.257828,4.1276245,-344.02835,-0.674789,0.425919,0.435501,0.909070,0, 
2.96752E+14,-0.1483612,8.843872,4.718643,-345.6058,0.988235,-0.413956,0.591019,1.223631,0, 
2.96752E+14,1.1318054,8.516052,4.421936,-345.50052,1.280167,-0.327820,-0.296707,1.354373,0, 
2.96752E+14,0.55513,8.5950165,4.7856445,-343.6459,-0.576675,0.078964,0.363708,0.686348,0, 
2.96752E+14,-0.5479584,9.001801,4.627716,-342.60922,-1.103088,0.406784,-0.157928,1.186262,0, 
2.96752E+14,-0.33021545,8.944366,3.6825562,-346.00607,0.217743,-0.057434,-0.945160,0.971616,0, 
2.96752E+14,0.4091797,8.705093,3.830902,-346.5444,0.739395,-0.239273,0.148346,0.791178,0, 
2.96752E+14,0.7417755,8.573486,4.8957214,-345.9237,0.332596,-0.131607,1.064819,1.123290,0, 
2.96752E+14,0.19621277,8.889343,4.8957214,-344.59146,-0.545563,0.315857,-0.000000,0.630400,0, 
2.96752E+14,-0.007171631,8.999405,4.022339,-344.1458,-0.203384,0.110062,-0.873383,0.903480,0, 
2.96752E+14,0.25125122,8.803192,3.974472,-344.2374,0.258423,-0.196213,-0.047867,0.327983,0, 
2.96752E+14,0.4355011,8.827118,4.565506,-343.94308,0.184250,0.023926,0.591034,0.619550,0, 
2.96752E+14,0.5096741,9.6957245,4.6612244,-343.2662,0.074173,0.868607,0.095718,0.877007,0, 
2.96752E+14,2.0267181,8.616562,4.9818573,-342.60526,1.517044,-1.079163,0.320633,1.889132,0, 
2.96752E+14,2.3617096,8.458633,3.6801605,-339.6568,0.334991,-0.157928,-1.301697,1.353357,0, 
2.96752E+14,-0.07417297,8.98027,3.6227264,-339.1843,-2.435883,0.521637,-0.057434,2.491772,1, 
2.96752E+14,-0.75852966,9.564117,3.1298065,-339.82693,-0.684357,0.583847,-0.492920,1.025764,0, 
2.96752E+14,1.2634125,8.740982,3.7950134,-341.57608,2.021942,-0.823135,0.665207,2.282171,1, 
2.96752E+14,2.6416779,8.070984,4.472183,-340.12256,1.378265,-0.669998,0.677170,1.675432,0, 
2.96752E+14,1.3399811,8.918045,4.319046,-336.59277,-1.301697,0.847061,-0.153137,1.560570,0, 
2.96752E+14,-0.275177,9.231506,4.2520447,-335.23285,-1.615158,0.313461,-0.067001,1.646658,0, 
2.96752E+14,0.40438843,9.375076,3.247055,-336.24173,0.679565,0.143570,-1.004990,1.221649,0, 
2.96752E+14,1.2346954,8.724228,4.031906,-336.47217,0.830307,-0.650848,0.784851,1.314916,0, 
2.96752E+14,1.0600128,9.111862,4.5702972,-335.29773,-0.174683,0.387634,0.538391,0.686032,0, 
2.96752E+14,0.73220825,9.090332,4.4075775,-334.3868,-0.327805,-0.021530,-0.162720,0.366602,0, 
2.96752E+14,0.7346039,9.064011,3.488739,-336.18277,0.002396,-0.026321,-0.918839,0.919219,0, 
2.96752E+14,0.9140625,9.073578,3.6083832,-335.94894,0.179459,0.009567,0.119644,0.215897,0, 
2.96752E+14,1.0504456,8.906082,4.2520447,-335.45502,0.136383,-0.167496,0.643661,0.678937,0, 
2.96752E+14,1.3950195,9.054443,3.7519531,-334.66995,0.344574,0.148361,-0.500092,0.625167,0, 
2.96752E+14,1.3304138,8.755341,3.8045807,-333.55368,-0.064606,-0.299103,0.052628,0.310493,0, 
2.96752E+14,0.7417755,9.035294,3.7160492,-332.53204,-0.588638,0.279953,-0.088531,0.657804,0, 
2.96752E+14,0.64845276,9.04248,3.7328033,-332.42792,-0.093323,0.007187,0.016754,0.095087,0, 
2.96752E+14,0.77049255,9.064011,3.8117676,-332.45334,0.122040,0.021530,0.078964,0.146944,0, 
2.96752E+14,1.1078796,8.932404,4.0390778,-332.3015,0.337387,-0.131607,0.227310,0.427575,0, 
2.96752E+14,0.9188385,9.040085,4.1611176,-331.6454,-0.189041,0.107681,0.122040,0.249450,0, 
2.96752E+14,0.64845276,9.200409,4.0534363,-333.1803,-0.270386,0.160324,-0.107681,0.332276,0, 
2.96752E+14,0.7154541,8.93959,4.0343018,-333.23984,0.067001,-0.260818,-0.019135,0.269966,0, 
2.96752E+14,0.7513428,9.138184,3.735199,-333.164,0.035889,0.198593,-0.299103,0.360818,0, 
2.96752E+14,0.7154541,8.987442,4.094116,-333.10858,-0.035889,-0.150742,0.358917,0.390938,0, 
2.96752E+14,1.0337067,9.080765,4.0414734,-333.0396,0.318253,0.093323,-0.052643,0.335805,0, 
2.96752E+14,1.2753754,8.752945,4.220932,-332.554,0.241669,-0.327820,0.179459,0.445056,0, 
2.96752E+14,0.95951843,9.001801,3.9505463,-331.68774,-0.315857,0.248856,-0.270386,0.484565,0, 
2.96752E+14,0.34934998,9.097519,3.878769,-331.3735,-0.610168,0.095718,-0.071777,0.621787,0, 
2.96752E+14,0.7896271,9.147766,3.6490479,-331.9383,0.440277,0.050247,-0.229721,0.499140,0, 
2.96752E+14,1.6295166,8.721832,4.084549,-331.901,0.839890,-0.425934,0.435501,1.037543,0, 
2.96752E+14,1.1772614,8.829514,4.4769745,-332.29117,-0.452255,0.107681,0.392426,0.608381,0, 
2.96752E+14,0.40438843,9.128616,3.8859406,-331.6398,-0.772873,0.299103,-0.591034,1.017898,0, 
2.96752E+14,0.38763428,9.190826,3.3116608,-332.2104,-0.016754,0.062210,-0.574280,0.577882,0, 
2.96752E+14,1.1629181,8.784058,3.8572235,-332.83862,0.775284,-0.406769,0.545563,1.031584,0, 
2.96752E+14,1.1270142,8.803192,4.5296173,-332.23187,-0.035904,0.019135,0.672394,0.673624,0, 
2.96753E+14,0.5001068,9.217148,4.1156616,-331.6482,-0.626907,0.413956,-0.413956,0.857748,0, 
2.96753E+14,0.53359985,8.910873,3.7782745,-332.07544,0.033493,-0.306274,-0.337387,0.456898,0, 
2.96753E+14,1.1246338,8.934799,3.6753693,-332.41644,0.591034,0.023926,-0.102905,0.600402,0, 
2.96753E+14,0.8374939,8.863022,4.6636047,-331.9255,-0.287140,-0.071777,0.988235,1.031606,0, 
2.96753E+14,0.6029968,9.140579,4.216156,-331.75998,-0.234497,0.277557,-0.447449,0.576400,0, 
2.96753E+14,0.8374939,8.822342,3.763916,-333.7897,0.234497,-0.318237,-0.452240,0.600654,0, 
2.96753E+14,0.69392395,9.001801,3.6969147,-333.6889,-0.143570,0.179459,-0.067001,0.239389,0, 
2.96753E+14,0.8901367,8.968292,4.1730804,-333.83093,0.196213,-0.033508,0.476166,0.516097,0, 
2.96753E+14,0.7465668,8.717056,4.4147644,-333.6448,-0.143570,-0.251236,0.241684,0.377019,0, 
2.96753E+14,0.41156006,9.188446,3.357132,-333.615,-0.335007,0.471390,-1.057632,1.205415,0, 
2.96753E+14,0.32302856,8.896515,4.065399,-334.2195,-0.088531,-0.291931,0.708267,0.771171,0, 
2.96753E+14,0.55992126,9.116653,4.3046875,-334.82428,0.236893,0.220139,0.239288,0.402291,0, 
2.96753E+14,1.1174469,8.946762,4.1228333,-335.07492,0.557526,-0.169891,-0.181854,0.610548,0, 
2.96753E+14,0.62931824,8.853439,4.3621216,-334.49948,-0.488129,-0.093323,0.239288,0.551577,0, 
2.96753E+14,0.2368927,9.164505,3.9194489,-334.6216,-0.392426,0.311066,-0.442673,0.668370,0, 
2.96753E+14,0.79441833,8.762512,4.1324005,-337.13284,0.557526,-0.401993,0.212952,0.719570,0, 
2.96753E+14,0.9451599,8.946762,4.0486603,-336.97763,0.150742,0.184250,-0.083740,0.252356,0, 
2.96753E+14,0.899704,8.769699,4.216156,-336.63943,-0.045456,-0.177063,0.167496,0.247936,0, 
2.96753E+14,0.5096741,8.999405,4.060623,-336.34943,-0.390030,0.229706,-0.155533,0.478622,0, 
2.96753E+14,0.91645813,8.810379,3.6347046,-336.69043,0.406784,-0.189026,-0.425919,0.618555,0, 
2.96753E+14,0.8925171,8.951553,3.9218292,-336.41287,-0.023941,0.141174,0.287125,0.320849,0, 
2.96753E+14,0.5120697,8.932404,4.0534363,-336.18857,-0.380447,-0.019150,0.131607,0.403023,0, 
2.96753E+14,0.5790558,8.922836,3.907486,-336.52438,0.066986,-0.009567,-0.145950,0.160873,0, 
2.96753E+14,0.5001068,8.896515,4.158722,-336.75198,-0.078949,-0.026321,0.251236,0.264661,0, 
2.96753E+14,0.62213135,8.906082,4.1898346,-337.06723,0.122025,0.009567,0.031113,0.126291,0, 
2.96753E+14,0.46420288,9.092728,4.2424774,-339.01773,-0.157928,0.186646,0.052643,0.250098,0, 
2.96753E+14,0.5647125,8.944366,4.3788605,-339.39694,0.100510,-0.148361,0.136383,0.225197,0, 
2.96753E+14,0.5383911,9.102295,4.381256,-339.58176,-0.026321,0.157928,0.002396,0.160125,0, 
2.96753E+14,0.7657013,8.681168,4.4602203,-339.81747,0.227310,-0.421127,0.078964,0.485029,0, 
2.96753E+14,0.43310547,9.097519,3.952942,-339.63965,-0.332596,0.416351,-0.507278,0.735731,0, 
2.96753E+14,0.68673706,8.817551,4.0414734,-340.04727,0.253632,-0.279968,0.088531,0.388007,0, 
2.96753E+14,0.87338257,8.764908,4.256836,-340.01147,0.186646,-0.052643,0.215363,0.289808,0, 
2.96753E+14,0.82073975,8.611771,4.2065887,-339.68008,-0.052643,-0.153137,-0.050247,0.169550,0, 
2.96753E+14,0.17706299,9.0711975,3.620346,-339.4251,-0.643677,0.459427,-0.586243,0.984415,0, 
2.96753E+14,0.28234863,8.937195,3.9266205,-340.24185,0.105286,-0.134003,0.306274,0.350494,0, 
2.96753E+14,0.5934143,8.908478,4.5918274,-342.651,0.311066,-0.028717,0.665207,0.734906,0, 
2.96753E+14,0.9379883,8.829514,4.6253204,-342.72305,0.344574,-0.078964,0.033493,0.355089,0, 
2.96753E+14,0.5407715,8.824738,4.2520447,-342.2486,-0.397217,-0.004776,-0.373276,0.545104,0, 
2.96753E+14,0.26081848,9.104691,4.2640076,-342.41534,-0.279953,0.279953,0.011963,0.396094,0, 
2.96753E+14,0.34695435,8.831909,4.78804,-343.04016,0.086136,-0.272781,0.524033,0.597025,0, 
2.96753E+14,0.99780273,8.906082,4.0989075,-343.45975,0.650848,0.074173,-0.689133,0.950794,0, 
2.96753E+14,1.0959167,8.611771,4.2592316,-342.87076,0.098114,-0.294312,0.160324,0.349213,0, 
2.96753E+14,0.68196106,8.822342,4.146759,-342.12,-0.413956,0.210571,-0.112473,0.477859,0, 
2.96753E+14,0.48095703,8.592621,4.197006,-342.07642,-0.201004,-0.229721,0.050247,0.309353,0, 
2.96753E+14,0.100494385,9.212372,3.8117676,-342.31665,-0.380463,0.619751,-0.385239,0.822953,0, 
2.96753E+14,0.7992096,8.805588,4.606186,-344.92148,0.698715,-0.406784,0.794418,1.133480,0, 
2.96753E+14,0.6460571,8.841476,4.800003,-344.6364,-0.153152,0.035889,0.193817,0.249617,0, 
2.96753E+14,0.2368927,9.119049,4.0007935,-344.60962,-0.409164,0.277573,-0.799210,0.939786,0, 
